,Dim_0,Dim_1=0,Dim_2=0,Dim_3=0,Dim_4=0,Dim_5=0,Dim_6=0,Dim_7=0,Dim_8=0,Dim_9=0,Dim_10=0,Dim_11=0,Dim_12=0,Dim_13=0,Dim_14=0,Dim_15=0,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,isof_scores
3636,0.572917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,0.038375217934955685
3637,0.520833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.119777,0.155518,0.365741,0.153125,6.664814804250895
3638,0.520833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007736,0.111978,0.138796,0.347222,0.140625,1.7205325615625924
3639,0.46875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001132,0.111978,0.160535,0.356481,0.159375,6.689174316359541
3640,0.78125,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.0,0.111978,0.235786,0.273148,0.292188,30.627236571995212
3641,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.003208,0.108635,0.167224,0.365741,0.1625,18.311035750830015
3642,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.020755,0.019499,0.167224,0.384259,0.156078,7.791208488578221
3643,0.71875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.111978,0.113712,0.337963,0.11875,11.217013579940954
3644,0.479167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.111978,0.118729,0.287037,0.140625,9.192737795290455
3645,0.59375,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.086351,0.115385,0.300926,0.13125,10.248699313758195
3646,0.25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005472,0.111978,0.143813,0.324074,0.153125,10.760198441780446
3647,0.614583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.392758,0.304348,0.398148,0.273438,33.40281135551072
3648,0.614583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.111978,0.195652,0.439815,0.1625,1.4561537857977243
3649,0.260417,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.017717,0.09415,0.113712,0.361111,0.1125,40.40429261846721
3650,0.395833,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.008113,0.130919,0.222408,0.62037,0.135938,42.19850579485188
3651,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0,0.197772,0.195652,0.337963,0.204688,33.13284570483299
3652,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000792,0.164345,0.148829,0.453704,0.120313,9.30286081934075
3653,0.760417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.103064,0.160535,0.402778,0.140625,2.052680581924349
3654,0.40625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002642,0.097493,0.150502,0.314815,0.165625,27.325681559769052
3655,0.40625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.111978,0.192308,0.481481,0.148438,2.697444769133938
3656,0.489583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001811,0.111978,0.212375,0.546296,0.146875,4.73488291448696
3657,0.697917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.111978,0.168896,0.388889,0.15625,0.5303032651112147
3658,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000509,0.086351,0.170569,0.282407,0.20625,3.8880020641852724
3659,0.770833,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7.5e-05,0.108635,0.240803,0.402778,0.214063,29.486876918121695
3660,0.25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.005094,0.111978,0.118729,0.37037,0.115625,31.76969374878341
3661,0.447917,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,25.69293146029544
3662,0.510417,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.9e-05,0.153203,0.120401,0.449074,0.098438,61.26830743167898
3663,0.541667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.130919,0.170569,0.296296,0.196875,7.247376420914819
3664,0.583333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.111978,0.138796,0.287037,0.165625,1.8377439571891472
3665,0.177083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001849,0.111978,0.26087,0.527778,0.184375,9.715336306292087
3666,0.177083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007906,0.111978,0.12709,0.277778,0.15625,8.743480633635059
3667,0.177083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.022642,0.09415,0.234114,0.555556,0.159375,15.538710075502863
3668,0.177083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.111978,0.148829,0.375,0.142188,12.076982867761771
3669,0.447917,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0.000189,0.030641,0.098662,0.319444,0.107812,66.78183449551162
3670,0.28125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.005849,0.147632,0.16388,0.351852,0.165625,33.506692278851006
3671,0.75,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.007358,0.113092,0.214047,0.435185,0.178125,21.74165544457425
3672,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.111978,0.175585,0.453704,0.140625,3.8255313236499973
3673,0.458333,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.111978,0.165552,0.361111,0.1625,21.913755372149794
3674,0.458333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00183,0.058496,0.125418,0.319444,0.135938,4.432939808816855
3675,0.458333,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0.018868,0.013928,0.108696,0.384259,0.101453,80.80591857581013
3676,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.004906,0.103064,0.188963,0.393519,0.175,20.472921163147376
3677,0.302083,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.005094,0.111978,0.205686,0.583333,0.132812,34.0297883701582
3678,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.225627,0.229097,0.25,0.303125,25.620920859741588
3679,0.427083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.098113,0.041783,0.043478,0.319444,0.048438,41.31141221017486
3680,0.5625,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.103064,0.175585,0.263889,0.221875,14.908338590832116
3681,0.729167,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.069638,0.152174,0.296296,0.176563,17.762193450761558
3682,0.458333,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.003566,0.069638,0.182575,0.37963,0.171984,19.143667771535917
3683,0.572917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.119777,0.120401,0.319444,0.13125,8.87523329768554
3684,0.427083,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.000113,0.108635,0.128763,0.296296,0.15,31.295549103243815
3685,0.479167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001491,0.064067,0.192308,0.314815,0.2125,2.663500144560132
3686,0.479167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.108635,0.210702,0.356481,0.209375,2.1051133176583363
3687,0.75,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.036212,0.102007,0.328704,0.109375,50.043492778843664
3688,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001094,0.111978,0.130435,0.300926,0.15,3.3655385019581985
3689,0.583333,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.09434,0.069638,0.103679,0.37963,0.097672,68.94021755980239
3690,0.583333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001509,0.111978,0.133779,0.37963,0.126563,7.975368719805758
3691,0.3125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.111978,0.265886,0.537037,0.185937,6.958468250814548
3692,0.197917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.111978,0.172241,0.402778,0.154688,4.950026109212573
3693,0.5625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000642,0.075209,0.202341,0.365741,0.196875,7.814008396145184
3694,0.25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.002075,0.111978,0.165552,0.416667,0.14375,26.84483675048436
3695,0.25,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.026415,0.111978,0.132107,0.337963,0.1375,39.065366693028835
3696,0.729167,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.9e-05,0.111978,0.240803,0.351852,0.240625,32.04980031508549
3697,0.260417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006415,0.111978,0.170569,0.439815,0.140625,4.081323866328049
3698,0.59375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.111978,0.157191,0.324074,0.16875,0.6262224277229365
3699,0.59375,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.003396,0.111978,0.102007,0.319444,0.110938,21.641623886647878
3700,0.583333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.111978,0.133779,0.416667,0.117188,9.1066710555815
3701,0.354167,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.007358,0.111978,0.135452,0.314815,0.148438,38.00293168120802
3702,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.097493,0.167224,0.384259,0.15625,1.109310617932337
3703,0.354167,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.113092,0.115385,0.430556,0.096875,41.01779709845247
3704,0.614583,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,21.292831707572972
3705,0.385417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.111978,0.132107,0.319444,0.14375,8.586456329390998
3706,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.030641,0.153846,0.37963,0.144922,7.32002372780569
3707,0.385417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.08078,0.132107,0.319444,0.14375,2.531134141267273
3708,0.489583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.148829,0.342593,0.153125,0.7127690229027479
3709,0.458333,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.003925,0.111978,0.152174,0.458333,0.121875,33.603164412196435
3710,0.65625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002453,0.130919,0.182274,0.453704,0.148438,26.811875551217426
3711,0.65625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008113,0.111978,0.187291,0.402778,0.165625,1.1584169811901717
3712,0.583333,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.003925,0.111978,0.123746,0.384259,0.114063,18.661178170807446
3713,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000245,0.052925,0.167224,0.300926,0.190625,3.384266641961048
3714,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.111978,0.137124,0.361111,0.134375,0.86275480230357
3715,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.125348,0.170569,0.398148,0.154688,0.9919603985376426
3716,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009057,0.111978,0.14214,0.351852,0.142188,2.5248209653924647
3717,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007547,0.175487,0.173913,0.324074,0.1875,8.068477329762075
3718,0.395833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.003019,0.064067,0.155518,0.351852,0.15625,28.1969175951255
3719,0.458333,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.000113,0.253482,0.347826,0.435185,0.29375,65.28710155832115
3720,0.458333,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00083,0.153203,0.252508,0.342593,0.259375,44.682572051454194
3721,0.552083,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.002642,0.111978,0.160535,0.388889,0.148438,17.663294978908297
3722,0.46875,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9.4e-05,0.119777,0.158863,0.277778,0.192187,30.814019635477663
3723,0.333333,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.113092,0.170569,0.314815,0.1875,14.912490431203878
3724,0.71875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005094,0.111978,0.255853,0.402778,0.228125,10.165645990376262
3725,0.0625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.111978,0.255853,0.356481,0.254688,20.047025928029626
3726,0.385417,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.000113,0.097493,0.229097,0.37963,0.215813,43.191071217356914
3727,0.270833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005849,0.086351,0.140468,0.402778,0.126563,4.58221144135841
3728,0.270833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.024528,0.09415,0.14214,0.314815,0.157813,10.63592507042523
3729,0.59375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.010377,0.113092,0.133779,0.347222,0.135938,1.9948154112126844
3730,0.59375,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.111978,0.270903,0.430556,0.229688,25.230366277844013
3731,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.218868,0.036212,0.117057,0.361111,0.115625,46.772833805259395
3732,0.84375,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.012453,0.086351,0.150502,0.384259,0.139062,38.158661029361554
3733,0.177083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001377,0.111978,0.32107,0.37037,0.309375,16.135431164780655
3734,0.333333,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.000302,0.286908,0.302676,0.305556,0.340625,47.73799027095076
3735,0.333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.113092,0.262542,0.388889,0.242188,3.6731280939936966
3736,0.375,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005283,0.111978,0.182575,0.37963,0.171984,14.01909664328285
3737,0.5625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.113092,0.182575,0.37963,0.171984,6.01786824034231
3738,0.739583,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.187291,0.435185,0.15625,31.50720971119489
3739,0.791667,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006604,0.111978,0.187291,0.384259,0.176563,13.34733539371939
3740,0.635417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.091922,0.157191,0.37963,0.148078,6.81628753953531
3741,0.541667,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,9.4e-05,0.119777,0.145485,0.305556,0.164063,37.85682953269468
3742,0.708333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.111978,0.202341,0.342593,0.209375,1.7517403900451143
3743,0.78125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006415,0.111978,0.125418,0.231481,0.176563,19.405619342648336
3744,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.160535,0.37963,0.151234,1.3062755296893585
3745,0.385417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002075,0.119777,0.23913,0.490741,0.18125,23.800923487162933
3746,0.302083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.111978,0.157191,0.300926,0.18125,2.6676015285819403
3747,0.697917,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.003585,0.111978,0.152174,0.319444,0.165625,44.285983639464504
3748,0.3125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006415,0.111978,0.170569,0.356481,0.171875,2.145090441737935
3749,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009811,0.111978,0.155518,0.435185,0.129688,3.353517644741217
3750,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.091922,0.19398,0.430556,0.164063,2.8461004937142036
3751,0.552083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001415,0.125348,0.17893,0.449074,0.145312,8.691662714642916
3752,0.4375,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.003208,0.111978,0.170569,0.342593,0.176563,17.102557447776817
3753,0.15625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.13649,0.115385,0.291667,0.134375,20.33699164582073
3754,0.15625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018302,0.09415,0.160535,0.523148,0.115625,14.803318897350579
3755,0.15625,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.011698,0.09415,0.177258,0.449074,0.14375,23.29845266222445
3756,0.458333,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.0,0.111978,0.217391,0.337963,0.226562,19.385057511923563
3757,0.322917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.111978,0.177258,0.453704,0.14375,2.434361893213847
3758,0.364583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001396,0.08078,0.117057,0.152778,0.223437,21.247577546336558
3759,0.614583,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.024528,0.075209,0.091973,0.208333,0.140625,43.30124362544535
3760,0.375,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.130919,0.292642,0.597222,0.1875,25.17333349824898
3761,0.260417,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.000151,0.091922,0.287625,0.490741,0.21875,49.845954723080474
3762,0.302083,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000151,0.103064,0.242475,0.398148,0.220312,17.411538035925716
3763,0.510417,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.006226,0.113092,0.175585,0.416667,0.153125,15.917347127273203
3764,0.604167,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.9e-05,0.108635,0.185619,0.319444,0.201563,11.994762783802216
3765,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009434,0.111978,0.165552,0.328704,0.176563,1.856048800369578
3766,0.666667,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000887,0.041783,0.254181,0.268519,0.315625,27.214336681793895
3767,0.791667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000113,0.111978,0.205686,0.416667,0.179688,3.8641206949631197
3768,0.416667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.13649,0.205686,0.449074,0.167188,3.965523212517027
3769,0.90625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.024528,0.09415,0.202341,0.37963,0.190625,15.988579595669293
3770,0.65625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001472,0.111978,0.173913,0.328704,0.185937,6.028852473622251
3771,0.46875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.152174,0.342593,0.15625,0.7825748154842103
3772,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011509,0.153203,0.182274,0.527778,0.129688,13.527141806031224
3773,0.322917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.103064,0.137124,0.282407,0.164063,2.6511214699782357
3774,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.169916,0.396321,0.384259,0.370313,23.48072435716928
3775,0.208333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.097493,0.14214,0.328704,0.151563,3.7194425056155893
3776,0.21875,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.000755,0.119777,0.220736,0.546296,0.151563,35.15015726077485
3777,0.21875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.108635,0.202341,0.444444,0.167188,4.318491731895847
3778,0.395833,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.003019,0.197772,0.219064,0.587963,0.142188,33.771041283962006
3779,0.791667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001528,0.108635,0.130435,0.365741,0.126813,11.264377020713184
3780,0.229167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000472,0.075209,0.185619,0.365741,0.180406,5.507050983080745
3781,0.229167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.058496,0.170569,0.402778,0.151563,5.379037247419305
3782,0.458333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.115094,0.030641,0.035117,0.324074,0.0375,43.683559292040336
3783,0.666667,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,5.7e-05,0.125348,0.254181,0.337963,0.2625,64.61865355444763
3784,0.541667,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7.5e-05,0.119777,0.188963,0.351852,0.190625,19.0639384431054
3785,0.8125,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.007906,0.058496,0.12709,0.37037,0.123438,26.991650919186327
3786,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006038,0.08078,0.262542,0.458333,0.209375,8.683438414884009
3787,0.583333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.109192,0.197324,0.384259,0.184375,7.172812377249727
3788,0.552083,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8e-05,0.109192,0.37291,0.305556,0.423438,37.341129495232046
3789,0.625,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.001321,0.119777,0.19398,0.365741,0.188531,47.525173714361166
3790,0.625,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.109192,0.188963,0.305556,0.2125,12.38874804645917
3791,0.135417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.109192,0.145485,0.263889,0.185937,16.319690346556698
3792,0.583333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.109192,0.168896,0.347222,0.171875,6.195953012852627
3793,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.153203,0.200669,0.439815,0.167188,3.9325145830851795
3794,0.604167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.014528,0.097493,0.182274,0.416667,0.159375,3.2406561991127347
3795,0.614583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000113,0.086351,0.202341,0.296296,0.234375,2.432326698752334
3796,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001679,0.103064,0.249164,0.37037,0.239062,4.275801368119232
3797,0.614583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8e-05,0.109192,0.289298,0.398148,0.260938,6.402386109608656
3798,0.572917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.050943,0.091922,0.120401,0.388889,0.1125,13.206579111530658
3799,0.385417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035849,0.064067,0.167224,0.361111,0.163578,8.976865819678352
3800,0.625,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.011132,0.108635,0.133779,0.365741,0.130047,38.41350578804765
3801,0.427083,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.109192,0.205686,0.439815,0.171875,31.521449656043174
3802,0.802083,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.016208,0.109192,0.204013,0.375,0.19375,15.985085285851355
3803,0.65625,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5.7e-05,0.109192,0.105351,0.300926,0.121875,28.065985565555465
3804,0.53125,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.109192,0.264214,0.300926,0.301563,22.043520706105554
3805,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.103064,0.19398,0.393519,0.178125,7.548414339942482
3806,0.208333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.075209,0.17893,0.259259,0.228125,8.469715044153375
3807,0.770833,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0.009811,0.109192,0.157191,0.333333,0.165625,51.502487437579674
3808,0.65625,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.000717,0.109192,0.16388,0.310185,0.182813,32.6151338907429
3809,0.229167,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003774,0.109192,0.22408,0.231481,0.314063,41.277476344625505
3810,0.208333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.109192,0.230769,0.555556,0.15625,7.908265971105507
3811,0.541667,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.000226,0.109192,0.075251,0.351852,0.075,44.186819303663015
3812,0.395833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002075,0.086351,0.219064,0.393519,0.201563,28.970210481762805
3813,0.395833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008491,0.091922,0.282609,0.597222,0.179688,9.31836193404699
3814,0.458333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.119777,0.232441,0.375,0.221875,9.625285196432955
3815,0.354167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.13649,0.265886,0.50463,0.196875,14.531893364343048
3816,0.364583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.001887,0.097493,0.165552,0.347222,0.16875,26.336271997419942
3817,0.364583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.142061,0.244147,0.518519,0.176563,7.682282226103652
3818,0.520833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.103064,0.102007,0.189815,0.164063,19.512036062411354
3819,0.291667,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.003585,0.113092,0.157191,0.393519,0.146875,19.765709414457902
3820,0.78125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.142061,0.172241,0.365741,0.167406,13.20575891138246
3821,0.833333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.036212,0.11204,0.365741,0.108938,19.259886264317927
3822,0.71875,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.002642,0.075209,0.115385,0.291667,0.135938,38.29163281008086
3823,0.895833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.097493,0.195652,0.333333,0.20625,10.026571020171119
3824,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.08078,0.190635,0.328704,0.203125,2.238346318162513
3825,0.645833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.108635,0.22408,0.449074,0.182813,8.645860100899554
3826,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.062264,0.103064,0.105351,0.356481,0.10625,15.212150751033391
3827,0.625,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000113,0.08078,0.242475,0.199074,0.382813,33.583518981921145
3828,0.791667,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.022642,0.091922,0.202341,0.398148,0.184375,26.868329759217303
3829,0.645833,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.006038,0.109192,0.264214,0.375,0.25,34.025381366532514
